Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Total.N	WtSp	version	concat	ave.percent	max.percent	min.percent	adj.percent
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	1.1	2020	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneA2IPCC20071.120202	0.031146455	0.051689861	0.017892644	0.04582505
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	2.07	2050	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneA2IPCC20072.0720501	0.076210826	0.132478632	0.032051282	0.117200855
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	2.07	2050	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneA2IPCC20072.0720502	0.057654076	0.097415507	0.029821074	0.086282306
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	3.45	2080	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneA2IPCC20073.4520801	0.16951567	0.307692308	0.053418803	0.270940171
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	3.45	2080	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneA2IPCC20073.4520802	0.094764745	0.151093439	0.053677932	0.135487078
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	1.23	2020	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC20071.2320201	0.032051282	0.055555556	0.017094017	0.048824786
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	1.23	2020	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC20071.2320202	0.031809145	0.057654076	0.015904573	0.050198807
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	2	2050	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC2007220501	0.076210826	0.134615385	0.02991453	0.118803419
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	2	2050	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC2007220502	0.056328694	0.099403579	0.027833002	0.087176938
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	2.74	2080	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC20072.7420801	0.124643875	0.235042735	0.040598291	0.204807692
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	IPCC2007	2.74	2080	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNNoneB2IPCC20072.7420802	0.083499006	0.13916501	0.041749503	0.123856859
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	1.02	2020	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20071.0220201	0.003561254	0.008547009	0	0.00715812
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	1.02	2020	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20071.0220202	0.01325381	0.017892644	0.009940358	0.016600398
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	2.2	2050	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20072.220501	0.010683761	0.025641026	0.002136752	0.021260684
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	2.2	2050	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20072.220502	0.011928429	0.017892644	0.007952286	0.016202783
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.2	2080	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.220801	0.034188034	0.061965812	0.010683761	0.054594017
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.2	2080	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.220802	0.018555335	0.029821074	0.011928429	0.026540755
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	1.1	2020	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20071.120201	0.007834758	0.012820513	0.004273504	0.011431624
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	1.1	2020	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20071.120202	0.011928429	0.019880716	0.007952286	0.01749503
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	2.07	2050	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20072.0720501	0.01994302	0.036324786	0.008547009	0.031730769
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	2.07	2050	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20072.0720502	0.015241882	0.021868787	0.007952286	0.02027833
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.046296296	0.085470085	0.017094017	0.074679487
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalA2IPCC20073.4520802	0.02584493	0.035785288	0.019880716	0.032902584
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	1.23	2020	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC20071.2320201	0.004985755	0.008547009	0.002136752	0.00758547
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	1.23	2020	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC20071.2320202	0.01259112	0.021868787	0.005964215	0.019284294
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	2	2050	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC2007220501	0.014957265	0.027777778	0.006410256	0.024145299
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	2	2050	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC2007220502	0.011928429	0.017892644	0.007952286	0.016202783
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	2.74	2080	468	468	1	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC20072.7420801	0.027065527	0.051282051	0.010683761	0.044444444
New	Langham	2015	Langham2015	Namerica	Birds	N	N	N	N	Y	Y	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	IPCC2007	2.74	2080	503	503	2	Langham2015NamericaBirdsNSDMNNNNNNNNNNNUniversalB2IPCC20072.7420802	0.016567263	0.023856859	0.009940358	0.021968191
New	Lara-Resendiz	2015	Lara-Resendiz2015	Namerica	Reptiles	N	N	N	N	Y	N	N	N	Y	Y	Mechanistic	N	N	N	N	Y	N	N	N	N	N	N	None	"A2,A1B,B1"	IPCC2007	2.02	2050	2	2	1	"Lara-Resendiz2015NamericaReptilesYMechanisticNNNNYNNNNNNNoneA2,A1B,B1IPCC20072.0220501"	0	0	0	0
New	Lara-Resendiz	2015	Lara-Resendiz2015	Namerica	Reptiles	N	N	N	N	Y	N	N	N	Y	Y	Mechanistic	N	N	N	N	Y	N	N	N	N	N	N	None	"A2,A1B,B1"	IPCC2007	3	2080	2	2	1	"Lara-Resendiz2015NamericaReptilesYMechanisticNNNNYNNNNNNNoneA2,A1B,B1IPCC2007320801"	0	0	0	0
Original	Lasram	2010	Lasram2010	Marine	Fish	N	N	N	N	Y	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	CNRM-CM3	2.64	2050	75	75	1	Lasram2010MarineFishYSDMNNNNNNNNNNNUniversalA2CNRM-CM32.6420501	0.126666667	0.173333333	0.08	0.154666667
Original	Lasram	2010	Lasram2010	Marine	Fish	N	N	N	N	Y	N	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	CNRM-CM3	3.88	2085	75	75	1	Lasram2010MarineFishYSDMNNNNNNNNNNNUniversalA2CNRM-CM33.8820851	0.266666667	0.346666667	0.186666667	0.314666667
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.43	2030	2293	2293	1	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.4320301	0.006396279	0.010902747	0	0.009965111
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.43	2030	2293	2293	2	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.4320302	0.003924989	0.007849978	0.00174444	0.006694287
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.19	2075	2293	2293	1	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1920751	0.034598052	0.083296991	0.00043611	0.069668556
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.19	2075	2293	2293	2	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1920752	0.018607356	0.034888792	0.009594418	0.030091583
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	1.55	2030	2293	2293	1	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20131.5520301	0.007995348	0.015263846	0	0.013519407
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	1.55	2030	2293	2293	2	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20131.5520302	0.007849978	0.009158308	0.006977758	0.008787614
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.44	2075	2293	2293	1	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.4420751	0.110045065	0.213693851	0.006977758	0.187723506
New	Lavender	2021	Lavender2021	Marine	Fish	N	N	Y	Y	Y	Y	N	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.44	2075	2293	2293	2	Lavender2021MarineFishYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.4420752	0.082570141	0.141735717	0.030091583	0.126275621
Original	Lawler	2006	Lawler2006	World	Mammals	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	None	GSAX	HadCM2	2.24	2075	100	100	1	Lawler2006WorldMammalsYSDMYNNNNNNNNNNNoneGSAXHadCM22.2420751	0.163333333	0.28	0.07	0.2485
Original	Lawler	2006	Lawler2006	World	Mammals	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	N	N	N	N	N	N	N	N	N	N	Universal	GSAX	HadCM2	2.24	2075	100	100	1	Lawler2006WorldMammalsYSDMYNNNNNNNNNNUniversalGSAXHadCM22.2420751	0.08	0.14	0.03	0.124
New	Leach	2015	Leach2015	World	Mammals	N	N	Y	Y	Y	Y	S	S	N	Y	CCVA	N	N	Y	Y	N	Y	N	Y	N	Y	Y	SpSpecific	A2	IPCC2007	3.45	2080	60	60	1	Leach2015WorldMammalsYCCVANNYYNYNYNYYSp-specificA2IPCC20073.4520801	0.072222222	0.15	0.016666667	0.128333333
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Contiguous	RCP4.5	IPCC2013	1.85	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNContiguousRCP4.5IPCC20131.8520501	0	0	0	0
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Contiguous	RCP8.5	IPCC2013	2.31	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNContiguousRCP8.5IPCC20132.3120501	0.037037037	0.111111111	0	0.088888889
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	1.85	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNNoneRCP4.5IPCC20131.8520501	0.037037037	0.111111111	0	0.088888889
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	2.31	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNNoneRCP8.5IPCC20132.3120501	0.111111111	0.277777778	0	0.230555556
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501	0	0	0	0
New	Lee	2019	Lee2019	World	Insects	N	N	N	N	Y	Y	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	18	18	1	Lee2019WorldInsectsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501	0.037037037	0.111111111	0	0.088888889
New	Legault	2013	Legault2013	Asia	Birds	N	N	N	Y	N	N	S	Y	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	CSIROMK2	1.4	2020	2	2	1	Legault2013AsiaBirdsYSDMNNNNNNNNNNYUniversalB2CSIROMK21.420201	0	0	0	0
New	Legault	2013	Legault2013	Asia	Birds	N	N	N	Y	N	N	S	Y	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	CSIROMK2	2.31	2050	2	2	1	Legault2013AsiaBirdsYSDMNNNNNNNNNNYUniversalB2CSIROMK22.3120501	0	0	0	0
New	Legault	2013	Legault2013	Asia	Birds	N	N	N	Y	N	N	S	Y	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	CSIROMK2	3.06	2080	2	2	1	Legault2013AsiaBirdsYSDMNNNNNNNNNNYUniversalB2CSIROMK23.0620801	0	0	0	0
New	Lemes	2014	Lemes2014	Samerica	Amphibians	Y	N	Y	Y	N	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	A2	IPCC2007	2.07	2050	430	430	1	Lemes2014SamericaAmphibiansYSDMNNNNNNNNNNNFixedA2IPCC20072.0720501	0.046511628	0.046511628	0.046511628	0.046511628
New	Lemes	2014	Lemes2014	Samerica	Amphibians	Y	N	Y	Y	N	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	A2	IPCC2007	2.07	2050	430	430	2	Lemes2014SamericaAmphibiansYSDMNNNNNNNNNNNFixedA2IPCC20072.0720502	0.046511628	0.046511628	0.046511628	0.046511628
New	Lemes	2014	Lemes2014	Samerica	Amphibians	Y	N	Y	Y	N	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Fixed	A2	IPCC2007	2.07	2050	430	430	3	Lemes2014SamericaAmphibiansYSDMNNNNNNNNNNNFixedA2IPCC20072.0720503	0.039534884	0.039534884	0.039534884	0.039534884
New	Lemes	2014	Lemes2014	Samerica	Amphibians	Y	N	Y	Y	N	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	2.07	2050	430	430	4	Lemes2014SamericaAmphibiansYSDMNNNNNNNNNNNUniversalA2IPCC20072.0720504	0.020930233	0.020930233	0.020930233	0.020930233
New	Leng	2008	Leng2008	Asia	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A1B	CCCMACGCM3.1	2.92	2085	3	3	1	Leng2008AsiaPlantsNSDMNNNNNNNNNNYUniversalA1BCCCMACGCM3.12.9220851	0.333333333	0.333333333	0.333333333	0.333333333
New	Leng	2008	Leng2008	Asia	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A2	CCCMACGCM3.1	3.56	2085	3	3	1	Leng2008AsiaPlantsNSDMNNNNNNNNNNYUniversalA2CCCMACGCM3.13.5620851	0.333333333	0.333333333	0.333333333	0.333333333
New	Leng	2008	Leng2008	Asia	Plants	N	N	N	N	Y	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B1	CCCMACGCM3.1	2.18	2085	3	3	1	Leng2008AsiaPlantsNSDMNNNNNNNNNNYUniversalB1CCCMACGCM3.12.1820851	0.333333333	0.333333333	0.333333333	0.333333333
Original	Levinsky	2007	Levinsky2007	Europe	Mammals	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	HadCM3	3.64	2085	40	40	1	Levinsky2007EuropeMammalsYSDMNNNNNNNNNNNNoneA2HadCM33.6420851	0.125	0.125	0.125	0.125
Original	Levinsky	2007	Levinsky2007	Europe	Mammals	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B1	HadCM3	2.44	2085	40	40	1	Levinsky2007EuropeMammalsYSDMNNNNNNNNNNNNoneB1HadCM32.4420851	0.05	0.05	0.05	0.05
Original	Levinsky	2007	Levinsky2007	Europe	Mammals	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	HadCM3	3.64	2085	40	40	1	Levinsky2007EuropeMammalsYSDMNNNNNNNNNNNUniversalA2HadCM33.6420851	0.025	0.025	0.025	0.025
Original	Levinsky	2007	Levinsky2007	Europe	Mammals	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B1	HadCM3	2.44	2085	40	40	1	Levinsky2007EuropeMammalsYSDMNNNNNNNNNNNUniversalB1HadCM32.4420851	0.025	0.025	0.025	0.025
Original	Li	2010	Li2010	Asia	Birds	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	HadCM3	3.64	2085	63	63	1	Li2010AsiaBirdsNSDMNNNNNNNNNNNNoneA2HadCM33.6420851	0.126984127	0.19047619	0.079365079	0.173015873
Original	Li	2013	Li2013	Asia	Amphibians	Y	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2007	3.4	2090	13	13	1	Li2013AsiaAmphibiansNSDMNNNNNNNNNNNNoneA1BIPCC20073.420901	0.487179487	0.538461538	0.461538462	0.523076923
Original	Li	2013	Li2013	Asia	Amphibians	Y	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	13	13	1	Li2013AsiaAmphibiansNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901	0.256410256	0.307692308	0.230769231	0.292307692
Original	Li	2013	Li2013	Asia	Birds	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2007	3.4	2090	56	56	1	Li2013AsiaBirdsNSDMNNNNNNNNNNNNoneA1BIPCC20073.420901	0.125	0.214285714	0.071428571	0.188392857
Original	Li	2013	Li2013	Asia	Birds	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	56	56	1	Li2013AsiaBirdsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901	0.05952381	0.089285714	0.035714286	0.08125
Original	Li	2013	Li2013	Asia	Mammals	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2007	3.4	2090	68	68	1	Li2013AsiaMammalsNSDMNNNNNNNNNNNNoneA1BIPCC20073.420901	0.147058824	0.235294118	0.088235294	0.210294118
Original	Li	2013	Li2013	Asia	Mammals	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	68	68	1	Li2013AsiaMammalsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901	0.068627451	0.088235294	0.058823529	0.082352941
Original	Li	2013	Li2013	Asia	Plants	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2007	3.4	2090	48	48	1	Li2013AsiaPlantsNSDMNNNNNNNNNNNNoneA1BIPCC20073.420901	0.298611111	0.604166667	0.020833333	0.525
Original	Li	2013	Li2013	Asia	Plants	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	48	48	1	Li2013AsiaPlantsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901	0.041666667	0.104166667	0	0.086458333
Original	Li	2013	Li2013	Asia	Reptiles	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2007	3.4	2090	23	23	1	Li2013AsiaReptilesNSDMNNNNNNNNNNNNoneA1BIPCC20073.420901	0.144927536	0.173913043	0.130434783	0.165217391
Original	Li	2013	Li2013	Asia	Reptiles	N	N	N	Y	Y	N	S	S	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	23	23	1	Li2013AsiaReptilesNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901	0.072463768	0.130434783	0.043478261	0.113043478
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	IPCC2013	1.5	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNNoneRCP2.6IPCC20131.520701	0.009009009	0.018018018	0	0.015765766
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	2.15	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNNoneRCP4.5IPCC20132.1520701	0.03003003	0.063063063	0.009009009	0.053603604
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP6.0	IPCC2013	2.19	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNNoneRCP6.0IPCC20132.1920701	0.021021021	0.036036036	0.009009009	0.031981982
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	3.21	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNNoneRCP8.5IPCC20133.2120701	0.09009009	0.18018018	0.018018018	0.155855856
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.5	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.520701	0.006006006	0.009009009	0	0.008558559
New	Li	2020	Li2020	Asia	Plants	N	N	N	Y	Y	N	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.15	2070	111	111	1	Li2020AsiaPlantsNSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1520701	0.012012012	0.018018018	0	0.017117117
