Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Threshold	N.Ext	Total.N	percent	WtSp	adj.perc	version	concat
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	1.85	2050	0.8	8	15	0.533333333	15	0.426666667	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	1.85	2050	0.95	7	15	0.466666667	15	0.443333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	1.85	2050	1	5	15	0.333333333	15	0.333333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	2.31	2050	0.8	13	15	0.866666667	15	0.693333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP8.5IPCC20132.3120501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	2.31	2050	0.95	6	15	0.4	15	0.38	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP8.5IPCC20132.3120501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	2.31	2050	1	5	15	0.333333333	15	0.333333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNNoneRCP8.5IPCC20132.3120501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	0.8	6	15	0.4	15	0.32	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	0.95	6	15	0.4	15	0.38	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	1	5	15	0.333333333	15	0.333333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	0.8	15	15	1	15	0.8	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	0.95	10	15	0.666666667	15	0.633333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501
New	Moraes	2020	Mouraes2020	Samerica	Birds	N	N	N	Y	N	N	N	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	1	5	15	0.333333333	15	0.333333333	1	Mouraes2020SamericaBirdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501
Original	Murphy	1992	Murphy1992	Namerica	Insects	N	N	N	N	Y	N	Y	N	Y	Y	SAR	N	N	N	N	N	N	N	N	N	N	N	None	3C	3C	3.33	2050	1	36	155	0.232258065	7	0.232258065	1	Murphy1992NamericaInsectsYSARNNNNNNNNNNNNone3C3C3.3320501
Original	Murphy	1992	Murphy1992	Namerica	Mammals	N	N	N	N	Y	N	Y	N	Y	Y	SAR	N	N	N	N	N	N	N	N	N	N	N	None	3C	3C	3.33	2050	1	15	34	0.441176471	7	0.441176471	1	Murphy1992NamericaMammalsYSARNNNNNNNNNNNNone3C3C3.3320501
Original	Murphy	1992	Murphy1992	Namerica	Plants	N	N	N	N	Y	N	Y	N	Y	Y	SAR	N	N	N	N	N	N	N	N	N	N	N	None	3C	3C	3.33	2050	1	51	305	0.167213115	7	0.167213115	1	Murphy1992NamericaPlantsYSARNNNNNNNNNNNNone3C3C3.3320501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.37	2030	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.3720301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.37	2030	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.3720301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.37	2030	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.3720301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.88	2050	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.8820501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.88	2050	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.8820501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	1.88	2050	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR1.8820501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.23	2070	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.2320701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.23	2070	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.2320701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.23	2070	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.2320701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.46	2090	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.4620901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.46	2090	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.4620901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	BCC-CSM2-MR	2.46	2090	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45BCC-CSM2-MR2.4620901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	2.33	2030	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM52.3320301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	2.33	2030	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM52.3320301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	2.33	2030	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM52.3320301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.1	2050	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.120501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.1	2050	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.120501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.1	2050	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.120501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.75	2070	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.7520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.75	2070	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.7520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	3.75	2070	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM53.7520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	4.23	2090	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM54.2320901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	4.23	2090	0.95	1	35	0.028571429	35	0.027142857	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM54.2320901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP2-45	CanESM5	4.23	2090	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP2-45CanESM54.2320901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	1.51	2030	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR1.5120301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	1.51	2030	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR1.5120301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	1.51	2030	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR1.5120301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	2.35	2050	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR2.3520501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	2.35	2050	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR2.3520501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	2.35	2050	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR2.3520501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.24	2070	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.2420701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.24	2070	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.2420701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.24	2070	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.2420701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.97	2090	0.8	5	35	0.142857143	35	0.114285714	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.9720901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.97	2090	0.95	3	35	0.085714286	35	0.081428571	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.9720901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	BCC-CSM2-MR	3.97	2090	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85BCC-CSM2-MR3.9720901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	2.42	2030	0.8	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM52.4220301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	2.42	2030	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM52.4220301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	2.42	2030	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM52.4220301
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	3.74	2050	0.8	3	35	0.085714286	35	0.068571429	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM53.7420501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	3.74	2050	0.95	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM53.7420501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	3.74	2050	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM53.7420501
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	5.35	2070	0.8	4	35	0.114285714	35	0.091428571	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM55.3520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	5.35	2070	0.95	3	35	0.085714286	35	0.081428571	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM55.3520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	5.35	2070	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM55.3520701
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	7.07	2090	0.8	5	35	0.142857143	35	0.114285714	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM57.0720901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	7.07	2090	0.95	3	35	0.085714286	35	0.081428571	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM57.0720901
New	Muylaert	2022	Muylaert2022	World	Mammals	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-85	CanESM5	7.07	2090	1	0	35	0	35	0	1	Muylaert2022WorldMammalsYSDMNNNNNNNNNNYUniversalSSP5-85CanESM57.0720901
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	None	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	0.8	2	197	0.010152284	197	0.008121827	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYNoneRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	None	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	0.95	0	197	0	197	0	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYNoneRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	None	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	1	0	197	0	197	0	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYNoneRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	0.8	1	197	0.005076142	197	0.004060914	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYUniversalRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	0.95	0	197	0	197	0	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYUniversalRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nagy	2021	Nagy2021	World	Birds	Y	N	Y	Y	Y	Y	S	S	N	N	SDM	Y	N	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	HadGEM2-ES+IPSL-CM5A-LR	2.02	2050	1	0	197	0	197	0	1	Nagy2021WorldBirdsNSDMYNNNNNNNNNYUniversalRCP6.0HadGEM2-ES+IPSL-CM5A-LR2.0220501
New	Nakao	2014	Nakao2014	Asia	Plants	N	N	N	Y	Y	N	S	Y	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	0.8	0	10	0	10	0	1	Nakao2014AsiaPlantsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901
New	Nakao	2014	Nakao2014	Asia	Plants	N	N	N	Y	Y	N	S	Y	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	0.95	0	10	0	10	0	1	Nakao2014AsiaPlantsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901
New	Nakao	2014	Nakao2014	Asia	Plants	N	N	N	Y	Y	N	S	Y	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	3.4	2090	1	0	10	0	10	0	1	Nakao2014AsiaPlantsNSDMNNNNNNNNNNNUniversalA1BIPCC20073.420901
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2050	0.8	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520501
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2050	0.95	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520501
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2050	1	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520501
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2080	0.8	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520801
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2080	0.95	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520801
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2080	1	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520801
New	Nasab	2022	Nasab2022	Asia	Plants	N	N	N	N	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP8.5	IPCC2013	2.31	2050	0.8	0	20	0	20	0	1	Nasab2022AsiaPlantsYSDMNNNNNNNNNNYNoneRCP8.5IPCC20132.3120501
